1.16004681587219238281250000000000e+00	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	5.80023407936096191406250000000000e-01	1
7.70285427570343017578125000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.85142713785171508789062500000000e-01	1
5.83011031150817871093750000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.91505515575408935546875000000000e-01	1
3.21643650531768798828125000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.60821825265884399414062500000000e-01	1
8.34725737571716308593750000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	4.17362868785858154296875000000000e-01	1
3.51497918367385864257812500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.75748959183692932128906250000000e-01	1
1.03201210498809814453125000000000e+00	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	5.16006052494049072265625000000000e-01	1
3.65253925323486328125000000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.82626962661743164062500000000000e-01	1
2.28155061602592468261718750000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.14077530801296234130859375000000e-01	1
2.68385112285614013671875000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.34192556142807006835937500000000e-01	1
3.57496857643127441406250000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.78748428821563720703125000000000e-01	1
1.24902701377868652343750000000000e+00	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	6.24513506889343261718750000000000e-01	1
1.23114395141601562500000000000000e+00	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	6.15571975708007812500000000000000e-01	1
1.04236280918121337890625000000000e+00	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	5.21181404590606689453125000000000e-01	1
9.50173914432525634765625000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	4.75086957216262817382812500000000e-01	1
3.23604375123977661132812500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.61802187561988830566406250000000e-01	1
5.31351685523986816406250000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.65675842761993408203125000000000e-01	1
3.52824091911315917968750000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.76412045955657958984375000000000e-01	1
2.67044335603713989257812500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.33522167801856994628906250000000e-01	1
1.47326737642288208007812500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	7.36633688211441040039062500000000e-02	1
3.82340550422668457031250000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.91170275211334228515625000000000e-01	1
1.61001279950141906738281250000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	8.05006399750709533691406250000000e-02	1
4.72706288099288940429687500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.36353144049644470214843750000000e-01	1
1.67302131652832031250000000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	8.36510658264160156250000000000000e-02	1
1.04504905641078948974609375000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	5.22524528205394744873046875000000e-02	1
1.22932009398937225341796875000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	6.14660046994686126708984375000000e-02	1
1.63749054074287414550781250000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	8.18745270371437072753906250000000e-02	1
5.72108507156372070312500000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.86054253578186035156250000000000e-01	1
5.63917279243469238281250000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.81958639621734619140625000000000e-01	1
4.77447330951690673828125000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.38723665475845336914062500000000e-01	1
4.35220837593078613281250000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.17610418796539306640625000000000e-01	1
1.48224830627441406250000000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	7.41124153137207031250000000000000e-02	1
2.48394057154655456542968750000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.24197028577327728271484375000000e-01	1
1.64936721324920654296875000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	8.24683606624603271484375000000000e-02	1
1.24836757779121398925781250000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	6.24183788895606994628906250000000e-02	1
6.88716843724250793457031250000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.44358421862125396728515625000000e-02	1
1.78734943270683288574218750000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	8.93674716353416442871093750000000e-02	1
7.52642005681991577148437500000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.76321002840995788574218750000000e-02	1
2.20978736877441406250000000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.10489368438720703125000000000000e-01	1
7.82096982002258300781250000000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.91048491001129150390625000000000e-02	1
4.88535128533840179443359375000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.44267564266920089721679687500000e-02	1
5.74677363038063049316406250000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.87338681519031524658203125000000e-02	1
7.65487179160118103027343750000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.82743589580059051513671875000000e-02	1
2.67446875572204589843750000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.33723437786102294921875000000000e-01	1
2.63617664575576782226562500000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.31808832287788391113281250000000e-01	1
2.23195075988769531250000000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.11597537994384765625000000000000e-01	1
2.03455194830894470214843750000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.01727597415447235107421875000000e-01	1
6.92915171384811401367187500000000e-02	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	3.46457585692405700683593750000000e-02	1
4.46218907833099365234375000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	2.23109453916549682617187500000000e-01	1
2.96294867992401123046875000000000e-01	5.00000000000000000000000000000000e-01	0.00000000000000000000000000000000e+00	1.48147433996200561523437500000000e-01	1
