2.72707481384277343750000000000000e+01	3.94205093383789062500000000000000e+01	6.66912536621093750000000000000000e+01	1
7.09208068847656250000000000000000e+01	2.33115081787109375000000000000000e+02	3.04035888671875000000000000000000e+02	1
1.89667526245117187500000000000000e+02	1.08671821594238281250000000000000e+02	2.98339355468750000000000000000000e+02	1
2.01010452270507812500000000000000e+02	1.31415008544921875000000000000000e+02	3.32425476074218750000000000000000e+02	1
1.22796699523925781250000000000000e+02	9.29868011474609375000000000000000e+01	2.15783508300781250000000000000000e+02	1
3.28460540771484375000000000000000e+01	8.65557250976562500000000000000000e+01	1.19401779174804687500000000000000e+02	1
1.59864730834960937500000000000000e+02	1.79434982299804687500000000000000e+02	3.39299713134765625000000000000000e+02	1
2.15837570190429687500000000000000e+02	4.30008811950683593750000000000000e+01	2.58838439941406250000000000000000e+02	1
2.09097717285156250000000000000000e+02	2.00265457153320312500000000000000e+02	4.09363159179687500000000000000000e+02	1
7.91411132812500000000000000000000e+01	4.55866432189941406250000000000000e+01	1.24727752685546875000000000000000e+02	1
3.37503051757812500000000000000000e+00	3.94056777954101562500000000000000e+01	4.27807083129882812500000000000000e+01	1
9.54757690429687500000000000000000e+01	2.46171966552734375000000000000000e+02	3.41647735595703125000000000000000e+02	1
2.47024612426757812500000000000000e+02	1.18013778686523437500000000000000e+02	3.65038391113281250000000000000000e+02	1
2.21528640747070312500000000000000e+02	5.03466567993164062500000000000000e+01	2.71875305175781250000000000000000e+02	1
1.86530303955078125000000000000000e+02	1.29260650634765625000000000000000e+02	3.15790954589843750000000000000000e+02	1
6.17970008850097656250000000000000e+01	1.86814590454101562500000000000000e+02	2.48611587524414062500000000000000e+02	1
1.78940521240234375000000000000000e+02	7.65680313110351562500000000000000e+01	2.55508544921875000000000000000000e+02	1
8.72544555664062500000000000000000e+01	2.06514034271240234375000000000000e+01	1.07905860900878906250000000000000e+02	1
2.41744888305664062500000000000000e+02	2.51683715820312500000000000000000e+02	4.93428588867187500000000000000000e+02	1
6.00627231597900390625000000000000e+00	1.17268829345703125000000000000000e+02	1.23275100708007812500000000000000e+02	1
1.26521820068359375000000000000000e+02	2.53636199951171875000000000000000e+02	3.80158020019531250000000000000000e+02	1
9.52388839721679687500000000000000e+01	8.94511566162109375000000000000000e+01	1.84690032958984375000000000000000e+02	1
