0.00000000000000000000000000000000e+00	1.11100003123283386230468750000000e-01	0.00000000000000000000000000000000e+00	5.66610031127929687500000000000000e+01	235434
0.00000000000000000000000000000000e+00	1.11100003123283386230468750000000e-01	0.00000000000000000000000000000000e+00	5.66610031127929687500000000000000e+01	459277
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	62052
0.00000000000000000000000000000000e+00	1.11100003123283386230468750000000e-01	0.00000000000000000000000000000000e+00	5.66610031127929687500000000000000e+01	739015
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	42420
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	71446
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	247284
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	104974
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	85413
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	52748
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	76112
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	45985
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	1.94425010681152343750000000000000e+01	1.94425010681152343750000000000000e+01	61998
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.83305015563964843750000000000000e+01	5.66610031127929687500000000000000e+01	45466
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.97747993469238281250000000000000e+01	2.97747993469238281250000000000000e+01	42420
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	1.49985008239746093750000000000000e+01	1.49985008239746093750000000000000e+01	71270
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.66610031127929687500000000000000e+01	8.49915008544921875000000000000000e+01	244781
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.66610031127929687500000000000000e+01	8.49915008544921875000000000000000e+01	103443
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.23281021118164062500000000000000e+01	5.23281021118164062500000000000000e+01	84582
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.65499038696289062500000000000000e+01	5.65499038696289062500000000000000e+01	52087
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.66610031127929687500000000000000e+01	8.49915008544921875000000000000000e+01	75844
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.66610031127929687500000000000000e+01	8.49915008544921875000000000000000e+01	45978
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	1.94425010681152343750000000000000e+01	1.94425010681152343750000000000000e+01	61979
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	5.66610031127929687500000000000000e+01	8.49915008544921875000000000000000e+01	45466
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	2.97747993469238281250000000000000e+01	2.97747993469238281250000000000000e+01	42419
2.55000000000000000000000000000000e+02	1.11100003123283386230468750000000e-01	1.49985008239746093750000000000000e+01	1.49985008239746093750000000000000e+01	71185
