3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	75450
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	45974
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	61976
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	45466
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	42418
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	71138
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	240870
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	97633
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	82652
3.96801829338073730468750000000000e+00	1.99198853969573974609375000000000e+00	50813
1.56218767166137695312500000000000e+00	1.24987506866455078125000000000000e+00	9402
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	4710
1.94796109199523925781250000000000e+00	1.39569377899169921875000000000000e+00	291
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	32155
1.40164148807525634765625000000000e+00	1.18390941619873046875000000000000e+00	200
2.44091820716857910156250000000000e+00	1.56234383583068847656250000000000e+00	578
3.95765137672424316406250000000000e+00	1.98938465118408203125000000000000e+00	1518
3.95765137672424316406250000000000e+00	1.98938465118408203125000000000000e+00	3271
3.95765137672424316406250000000000e+00	1.98938465118408203125000000000000e+00	553
3.93695735931396484375000000000000e+00	1.98417675495147705078125000000000e+00	3569
3.15986204147338867187500000000000e+00	1.77760004997253417968750000000000e+00	1468
3.15986204147338867187500000000000e+00	1.77760004997253417968750000000000e+00	3837
2.04608011245727539062500000000000e+00	1.43041253089904785156250000000000e+00	280
3.15986204147338867187500000000000e+00	1.77760004997253417968750000000000e+00	2594
2.15679526329040527343750000000000e+00	1.46860313415527343750000000000000e+00	187
2.46266341209411621093750000000000e+00	1.56928753852844238281250000000000e+00	499
3.96456122398376464843750000000000e+00	1.99112057685852050781250000000000e+00	1356
3.95765089988708496093750000000000e+00	1.98938453197479248046875000000000e+00	1731
3.96456122398376464843750000000000e+00	1.99112057685852050781250000000000e+00	460
3.85472512245178222656250000000000e+00	1.96334540843963623046875000000000e+00	745
1.49352848529815673828125000000000e+00	1.22210001945495605468750000000000e+00	1276
1.77742218971252441406250000000000e+00	1.33319997787475585937500000000000e+00	2170
1.85225307941436767578125000000000e+00	1.36097502708435058593750000000000e+00	274
1.77742218971252441406250000000000e+00	1.33319997787475585937500000000000e+00	1685
2.46266341209411621093750000000000e+00	1.56928753852844238281250000000000e+00	184
3.56718778610229492187500000000000e+00	1.88870000839233398437500000000000e+00	497
3.96110558509826660156250000000000e+00	1.99025261402130126953125000000000e+00	1062
3.89573287963867187500000000000000e+00	1.97376108169555664062500000000000e+00	1172
3.94729733467102050781250000000000e+00	1.98678064346313476562500000000000e+00	376
2.77722215652465820312500000000000e+00	1.66649997234344482421875000000000e+00	734
1.23432111740112304687500000000000e+00	1.11100006103515625000000000000000e+00	1147
1.23432111740112304687500000000000e+00	1.11100006103515625000000000000000e+00	1612
1.92862677574157714843750000000000e+00	1.38875007629394531250000000000000e+00	264
1.23432111740112304687500000000000e+00	1.11100006103515625000000000000000e+00	1053
1.39753413200378417968750000000000e+00	1.18217349052429199218750000000000e+00	179
2.24955010414123535156250000000000e+00	1.49985003471374511718750000000000e+00	490
3.93695735931396484375000000000000e+00	1.98417675495147705078125000000000e+00	926
3.93695735931396484375000000000000e+00	1.98417675495147705078125000000000e+00	1027
3.92663097381591796875000000000000e+00	1.98157286643981933593750000000000e+00	339
3.30340290069580078125000000000000e+00	1.81752657890319824218750000000000e+00	726
1.77742218971252441406250000000000e+00	1.33319997787475585937500000000000e+00	1043
1.49352848529815673828125000000000e+00	1.22210001945495605468750000000000e+00	970
2.24955010414123535156250000000000e+00	1.49985003471374511718750000000000e+00	261
1.77742254734039306640625000000000e+00	1.33320009708404541015625000000000e+00	833
1.38524830341339111328125000000000e+00	1.17696571350097656250000000000000e+00	172
1.02776515483856201171875000000000e+00	1.01378750801086425781250000000000e+00	459
3.94729733467102050781250000000000e+00	1.98678064346313476562500000000000e+00	861
3.94729733467102050781250000000000e+00	1.98678064346313476562500000000000e+00	849
3.96110558509826660156250000000000e+00	1.99025261402130126953125000000000e+00	314
3.71290826797485351562500000000000e+00	1.92689085006713867187500000000000e+00	688
1.52766525745391845703125000000000e+00	1.23598754405975341796875000000000e+00	1001
2.41926908493041992187500000000000e+00	1.55540001392364501953125000000000e+00	743
2.15679526329040527343750000000000e+00	1.46860313415527343750000000000000e+00	256
1.49352848529815673828125000000000e+00	1.22210001945495605468750000000000e+00	607
1.43471753597259521484375000000000e+00	1.19779694080352783203125000000000e+00	171
