1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	3095
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	5447
3.12500000000000000000000000000000e+00	1.76776695251464843750000000000000e+00	1056
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	36822
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	4428
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	9558
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	5853
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	16153
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	1758
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	3803
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	2686
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	2060
2.03125000000000000000000000000000e+00	1.42521929740905761718750000000000e+00	1023
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	2102
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	3805
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	8067
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	4342
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	8506
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	953
1.89062500000000000000000000000000e+00	1.37500000000000000000000000000000e+00	1985
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	2544
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	1971
2.65625000000000000000000000000000e+00	1.62980055809020996093750000000000e+00	1022
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	1282
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	3435
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	7385
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	3821
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	1362
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	947
1.56250000000000000000000000000000e+00	1.25000000000000000000000000000000e+00	1636
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	1818
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	1682
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	904
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	1277
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	2678
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	6643
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	3429
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	1330
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	576
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	1436
