1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	6841
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	5601
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	3200
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	36356
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	8579
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	20528
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	9159
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	32539
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	2489
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	5165
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	4870
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	4847
1.56250000000000000000000000000000e+00	1.25000000000000000000000000000000e+00	3028
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	3276
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	7986
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	17502
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	8378
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	9189
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	2277
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	2868
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	4606
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	2738
2.50000000000000000000000000000000e+00	1.58113884925842285156250000000000e+00	2668
2.00000000000000000000000000000000e+00	1.41421353816986083984375000000000e+00	2543
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	7406
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	16731
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	6677
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	3592
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	1300
1.25000000000000000000000000000000e+00	1.11803400516510009765625000000000e+00	2758
