3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	77701
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	46149
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	62346
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	49220
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	42458
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	72167
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	251033
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	107407
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	87010
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	53753
1.56250000000000000000000000000000e+00	1.25000000000000000000000000000000e+00	20224
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	40233
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	3384
3.96881103515625000000000000000000e+00	1.99218750000000000000000000000000e+00	45473
1.72265625000000000000000000000000e+00	1.31250000000000000000000000000000e+00	2138
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	6062
3.93774414062500000000000000000000e+00	1.98437500000000000000000000000000e+00	7475
3.93774414062500000000000000000000e+00	1.98437500000000000000000000000000e+00	6061
3.93774414062500000000000000000000e+00	1.98437500000000000000000000000000e+00	2318
3.93774414062500000000000000000000e+00	1.98437500000000000000000000000000e+00	6740
0.00000000000000000000000000000000e+00	0.00000000000000000000000000000000e+00	20170
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	10596
2.06640625000000000000000000000000e+00	1.43750000000000000000000000000000e+00	3214
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	7275
1.41015625000000000000000000000000e+00	1.18750000000000000000000000000000e+00	2082
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	5697
3.90679931640625000000000000000000e+00	1.97656250000000000000000000000000e+00	4749
3.90679931640625000000000000000000e+00	1.97656250000000000000000000000000e+00	2573
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	1588
3.51562500000000000000000000000000e+00	1.87500000000000000000000000000000e+00	2961
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	12839
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	4981
1.89062500000000000000000000000000e+00	1.37500000000000000000000000000000e+00	3150
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	2476
1.80566406250000000000000000000000e+00	1.34375000000000000000000000000000e+00	2006
3.51562500000000000000000000000000e+00	1.87500000000000000000000000000000e+00	5576
3.87597656250000000000000000000000e+00	1.96875000000000000000000000000000e+00	3956
3.87597656250000000000000000000000e+00	1.96875000000000000000000000000000e+00	2422
3.90679931640625000000000000000000e+00	1.97656250000000000000000000000000e+00	1348
3.28515625000000000000000000000000e+00	1.81250000000000000000000000000000e+00	2673
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	10920
1.56250000000000000000000000000000e+00	1.25000000000000000000000000000000e+00	3215
1.97753906250000000000000000000000e+00	1.40625000000000000000000000000000e+00	3063
1.56250000000000000000000000000000e+00	1.25000000000000000000000000000000e+00	1679
1.89062500000000000000000000000000e+00	1.37500000000000000000000000000000e+00	1994
3.06250000000000000000000000000000e+00	1.75000000000000000000000000000000e+00	5498
3.84527587890625000000000000000000e+00	1.96093750000000000000000000000000e+00	2680
1.00000000000000000000000000000000e+00	1.00000000000000000000000000000000e+00	1884
2.25000000000000000000000000000000e+00	1.50000000000000000000000000000000e+00	1281
1.72265625000000000000000000000000e+00	1.31250000000000000000000000000000e+00	2616
3.06250000000000000000000000000000e+00	1.75000000000000000000000000000000e+00	8040
3.06250000000000000000000000000000e+00	1.75000000000000000000000000000000e+00	2597
