0.38496976,0.37711999,3
0.51814634,0.28020057,2
0.44801792,0.1679075,3
0.14902417,0.29937838,3
0.28197192,0.43732083,3
0.35153484,0.49909519,3
0.31947348,0.41183769,3
0.39642102,0.29837036,3
0.33937179,0.4852566,3
0.44313491,0.47092441,2
0.40316145,0.49166208,3
0.33043261,0.36537455,3
0.31360439,0.65508514,1
0.28189367,0.4974681,3
0.32411016,0.34106946,3
0.35417223,0.31209767,3
0.34560872,0.29701428,3
0.26064265,0.48928688,3
0.41308775,0.34617131,3
0.26160288,0.24078128,3
0.36798893,0.35880593,3
0.30283646,0.4078121,3
0.42823103,0.23063093,3
0.23989553,0.43171412,3
0.35482763,0.38511122,3
0.34778675,0.51218949,3
0.39707571,0.40563562,3
0.3501659,0.37579722,3
0.48870637,0.24338814,3
0.54654826,0.26622759,2
0.3893724,0.10553611,3
0.38639711,0.39444402,3
0.48151188,0.4998474,2
0.33725815,0.4237019,3
0.48116551,0.41580997,2
0.32649733,0.31838861,3
0.32839226,0.50595672,3
0.32906324,0.61670536,1
0.44127632,0.41166789,3
0.16100254,0.53974174,3
0.40832059,0.25753259,3
0.43412513,0.32554307,3
0.38888494,0.40745426,3
0.3749234,0.31970077,3
0.14419937,0.49531892,3
0.47854562,0.29554403,3
0.23027021,0.35427271,3
0.3342901,0.41771433,3
0.2427074,0.36819014,3
0.37935395,0.38729817,3
0.28846648,0.48181502,3
0.31214687,0.30823577,3
0.31666264,0.46562642,3
0.31348871,0.25816798,3
0.43783261,0.32963865,3
0.41474417,0.34214633,3
0.39825738,0.41541225,3
0.21338039,0.31831977,3
0.32430828,0.30151178,3
0.28615114,0.40810122,3
0.13997163,0.32003726,3
0.49212615,0.46759449,2
0.55611567,0.2689321,2
0.28927854,0.24550931,3
0.35429462,0.39831773,3
0.32229555,0.45817757,3
0.42297386,0.43392027,3
0.43333256,0.34445044,3
0.33030735,0.6368655,1
0.26311338,0.32196305,3
0.39062991,0.44629405,3
0.02303797,0.43665607,3
0.46165311,0.41478322,2
0.23173802,0.34066037,3
0.31566767,0.41154347,3
0.22723462,0.35548764,3
0.33077475,0.45702578,3
0.37014006,0.35677629,3
0.48161173,0.47854077,2
0.43631932,0.13135071,3
0.3917206,0.21446616,3
0.43387409,0.40448141,3
0.48476607,0.36382726,2
0.3817273,0.55917953,1
0.23171846,0.42934608,3
0.42201944,0.38859454,3
0.3176609,0.39042237,3
0.47755746,0.44248247,2
0.49785095,0.27390824,3
0.28757229,0.46080856,3
0.39083968,0.27719914,3
0.36309547,0.38568206,3
0.25557793,0.2952894,3
0.28954262,0.41275193,3
0.20754059,0.47457874,3
0.51296968,0.42092154,2
0.26209574,0.33299658,3
0.36086633,0.3339693,3
0.37603528,0.42813663,3
0.29636334,0.26007242,3
0.47840567,0.50531713,2
0.24595097,0.44440306,3
0.13166627,0.40127653,3
0.27749947,0.447151,3
0.27802785,0.52352972,3
0.32659815,0.2596302,3
0.34050614,0.20695279,3
0.43829809,0.33314562,3
0.31387956,0.2510375,3
0.29180743,0.39193368,3
0.24569453,0.37995555,3
0.5141734,0.30094933,2
0.27691936,0.48778786,3
0.40972751,0.41288588,3
0.25468891,0.3235795,3
0.34903572,0.35026431,3
0.29187899,0.19511484,3
0.29885161,0.45671405,3
0.20228476,0.35025116,3
0.32563811,0.27377604,3
0.21350906,0.21160148,3
0.39671549,0.27688151,3
0.4395671,0.2926325,3
0.3646927,0.27288262,3
0.34191031,0.44220147,3
0.42615495,0.4243608,3
0.26907285,0.54393108,3
0.48280181,0.23871466,3
0.33224886,0.44195261,3
0.34362645,0.36450082,3
0.42860931,0.29012925,3
0.48957979,0.28517203,3
0.26420631,0.31032203,3
0.27855496,0.38767443,3
0.30222899,0.43046861,3
0.37690313,0.43627697,3
0.26657009,0.2994123,3
0.36674722,0.30402772,3
0.34140824,0.17724541,3
0.40581327,0.4851248,3
0.46148081,0.57999653,1
0.39019217,0.38739593,3
0.42198636,0.41031965,3
0.24001335,0.37626893,3
0.29639968,0.41455536,3
0.3582166,0.36904043,3
0.48691703,0.45112524,2
0.31532628,0.4191965,3
0.35085632,0.49573547,3
0.47490348,0.54289341,1
0.11979201,0.51127957,3
0.22642583,0.29453675,3
0.32294302,0.5342152,3
0.277505,0.33259547,3
0.46301712,0.14070199,3
0.31822746,0.34297219,3
0.31178932,0.27245818,3
0.20480065,0.43719689,3
0.27606297,0.40901513,3
0.30205428,0.12351051,3
0.30133504,0.44967057,3
0.33549396,0.30187969,3
0.53134604,0.46385555,2
0.36836232,0.52784144,3
0.41547746,0.61259093,1
0.33932971,0.29098249,3
0.3521624,0.46373273,3
0.36115069,0.32979524,3
0.38013831,0.44189915,3
0.5403745,0.41841581,2
0.33931574,0.48995613,3
0.47247542,0.3544979,3
0.34076527,0.26197726,3
0.60452498,0.35226918,2
0.31023504,0.30394639,3
0.40156683,0.32252097,3
0.25985875,0.34022501,3
0.38492206,0.1895876,3
0.31185796,0.43948511,3
0.55807782,0.66840644,1
0.35784469,0.62545895,1
0.51434302,0.70088371,1
0.57134899,0.58153338,1
0.62665544,0.6626273,1
0.52414066,0.68195053,1
0.49043736,0.68583395,1
0.55905115,0.73965029,1
0.5255525,0.65079049,1
0.65223133,0.5812382,2
0.56160554,0.73129731,1
0.34690421,0.70265117,1
0.44302675,0.5557749,1
0.49932808,0.77234174,1
0.59271533,0.64528368,1
0.59180999,0.56803871,2
0.52059968,0.49991159,2
0.44132033,0.70645171,1
0.53074115,0.67322991,1
0.50010037,0.77031289,1
0.42762337,0.63918617,1
0.51852312,0.56709868,1
0.5367245,0.60677649,1
0.5900148,0.73452348,1
0.57034195,0.69081841,1
0.44531819,0.57505864,1
0.47997879,0.60748071,1
0.59127199,0.68260818,1
0.58232387,0.6539753,1
0.54840163,0.63248395,1
0.67444916,0.77908989,0
0.48924322,0.6858756,1
0.56198017,0.6672802,1
0.51149489,0.77057284,1
0.49238165,0.53082011,2
0.41883247,0.66353091,1
0.51801115,0.60250662,1
0.48435992,0.65906741,1
0.5505145,0.61857438,1
0.5209545,0.66253442,1
0.54834572,0.59000729,1
0.38708966,0.68418925,1
0.46988489,0.61644736,1
0.4854194,0.69076515,1
0.4852165,0.513569,2
0.55250685,0.49275047,2
0.37484126,0.59459662,1
0.58349841,0.61063133,1
0.45235106,0.53805634,1
0.46460234,0.55094058,1
0.57415164,0.53228863,2
0.55116635,0.64106896,1
0.45337459,0.54261293,1
0.46336387,0.61595277,1
0.46251789,0.67516465,1
0.38353929,0.5510646,1
0.51827971,0.58895839,1
0.57379339,0.60125271,1
0.55943249,0.73937891,1
0.47757582,0.61265795,1
0.5313385,0.54888766,2
0.50984378,0.73438091,1
0.42322978,0.70927172,1
0.48831522,0.72675354,1
0.55828845,0.49206315,2
0.57544046,0.55696291,2
0.55114612,0.62551401,1
0.31139909,0.72437002,1
0.53363636,0.58741902,1
0.60271175,0.61727008,1
0.43619292,0.65206107,1
0.53435612,0.63335394,1
0.5754306,0.65016738,1
0.5553931,0.51848825,2
0.54731711,0.56915292,1
0.57850324,0.66214397,1
0.43986668,0.63106162,1
0.59745339,0.62811711,1
0.5360458,0.58856767,1
0.49293576,0.69952477,1
0.41510165,0.63362379,1
0.42713381,0.71285986,1
0.52041039,0.51441156,2
0.52146519,0.54647568,2
0.49717198,0.66919236,1
0.5330798,0.62484431,1
0.52574118,0.68730474,1
0.39201574,0.73900031,1
0.43972458,0.66321751,1
0.44122552,0.63685762,1
0.5684011,0.61956211,1
0.57857683,0.63504907,1
0.40941053,0.63316345,1
0.44220983,0.73294219,1
0.54221249,0.70710688,1
0.53648809,0.62779716,1
0.53273687,0.59722401,1
0.49352975,0.54194398,1
0.60318548,0.60976046,1
0.48861901,0.62563397,1
0.59977226,0.58265186,1
0.52682831,0.55437533,1
0.47032148,0.70619386,1
0.51012417,0.61775391,1
0.42245642,0.51512191,1
0.37591092,0.6709992,1
0.56796897,0.66162028,1
0.52029509,0.54647179,2
0.52805337,0.54372987,2
0.60385016,0.69601784,1
0.55323535,0.63271091,1
0.5447586,0.57974565,1
0.67968843,0.69484972,0
0.45684867,0.63935507,1
0.45844655,0.64805554,1
0.64330092,0.55836192,2
0.43735928,0.5606432,1
0.50542109,0.69226448,1
0.43245457,0.63774937,1
0.49657165,0.69457697,1
0.52714287,0.65371198,1
0.50927198,0.64958375,1
0.37075864,0.62995097,1
0.43939638,0.60646671,1
0.52009739,0.70134396,1
0.55047403,0.5913552,1
0.64072422,0.64715527,1
0.43686641,0.6766837,1
0.58536141,0.6544263,1
0.52748429,0.7157727,1
0.61556472,0.50416549,2
0.47972716,0.58572735,1
0.63694235,0.66214351,1
0.58090124,0.64626426,1
0.47484201,0.54453844,1
0.49237564,0.65795604,1
0.54119135,0.62537773,1
0.62978529,0.64319753,1
0.5683168,0.76199397,1
0.50744724,0.74284161,1
0.40103576,0.721462,1
0.49308247,0.75498461,1
0.48810592,0.71452426,1
0.6016758,0.66917091,1
0.47134834,0.66790479,1
0.49371203,0.59455808,1
0.57230265,0.65168204,1
0.55492195,0.6189132,1
0.43982131,0.49122895,2
0.36644341,0.59842924,1
0.54998376,0.62807057,1
0.54193803,0.66023183,1
0.4728115,0.63476205,1
0.50594166,0.56956014,1
0.50792267,0.70651975,1
0.53173753,0.6849008,1
0.62117451,0.56845336,2
0.54983688,0.6125922,1
0.63312949,0.6878297,0
0.50037703,0.59113823,1
0.3837066,0.68188261,1
0.59047655,0.6229959,1
0.48588802,0.52689486,2
0.55501164,0.53837558,2
0.5270906,0.64105766,1
0.40976168,0.69134592,1
0.49669765,0.62763761,1
0.54262985,0.71715395,1
0.47649264,0.59308303,1
0.52466408,0.64644408,1
0.57302365,0.71260108,1
0.54328206,0.5776712,1
0.49876655,0.71579472,1
0.41651151,0.69931834,1
0.54044165,0.58777888,1
0.54606649,0.54183025,2
0.4538332,0.57081086,1
0.42676929,0.55734507,1
0.44395502,0.71838628,1
0.45781537,0.60264161,1
0.57330085,0.62392393,1
0.50545338,0.70496726,1
0.36406691,0.64041325,1
0.30554485,0.52775865,3
0.45319649,0.62045587,1
0.48304484,0.59620987,1
0.62558932,0.66157405,1
0.47411519,0.6426362,1
0.58896728,0.69771827,1
0.50143438,0.58633663,1
0.32040356,0.51534742,3
0.53949516,0.55133093,2
0.5505273,0.69761548,1
0.53102606,0.71787043,1
0.5483861,0.74705216,1
0.68416374,0.72910031,0
0.72933518,0.70886593,0
0.75496338,0.64311709,0
0.62160198,0.71961458,0
0.72667671,0.7563267,0
0.80112278,0.73149673,0
0.80707066,0.69413472,0
0.64242825,0.8446471,0
0.58545116,0.84116286,0
0.77252169,0.7559694,0
0.69091042,0.83968583,0
0.79995442,0.79840662,0
0.75428567,0.79737361,0
0.70516455,0.7293616,0
0.69917169,0.85423885,0
0.81036601,0.77939262,0
0.58727258,0.74717769,1
0.85420278,0.61447163,0
0.65211663,0.7879765,0
0.5407082,0.82225152,1
0.60807558,0.68514596,1
0.80948187,0.94884219,0
0.5987748,0.65915843,1
0.75154078,0.75713614,0
0.83018253,0.85740847,0
0.79021213,0.79044207,0
0.90884562,0.85716189,0
0.76129696,0.60615292,0
0.74157811,0.7001212,0
0.75814249,0.85502987,0
0.7725924,0.81330726,0
0.68884876,0.76281745,0
0.64735509,0.67390533,0
0.804242,0.703824,0
0.64380112,0.82042253,0
0.63216913,0.89037819,0
0.67998565,0.74011642,0
0.78006192,0.8957114,0
0.75739101,0.79738049,0
0.80054034,0.81995226,0
0.70671831,0.78770135,0
0.81962752,0.61421313,0
0.79078677,0.73659792,0
0.73616575,0.66892548,0
0.75325309,0.87262459,0
0.72045673,0.78524449,0
0.66981368,0.82257441,0
0.83229539,0.80714008,0
0.70733272,0.8076906,0
0.81028976,0.67136057,0
0.57282647,0.70449953,1
0.67553349,0.77873479,0
0.84373803,0.5669522,0
0.79294998,0.63973525,0
0.78651639,0.70626524,0
0.71940957,0.73236945,0
0.81335644,0.72403604,0
0.76810415,0.7854207,0
0.64883609,0.75571804,0
0.62365461,0.78755542,0
0.70114576,0.75278758,0
0.61124853,0.82331847,0
0.77825874,0.89195047,0
0.74746219,0.88283641,0
0.79687428,0.79552801,0
0.71913501,0.7988138,0
0.80890507,0.75564585,0
0.74386022,0.77443355,0
0.73983263,0.71571158,0
0.78059355,0.77334969,0
0.7020474,0.93668486,0
0.64526818,0.74540795,0
